,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,41.0,cupertino_usd_05-14-2013_0,05-14-2013,0,0,0,0,,0
1,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,41.0,cupertino_usd_05-14-2013_1,05-14-2013,0,1,0,0,1. CALL TO ORDER/FLAG SALUTE/EISENHOWER ELEMENTARY SCHOOL PRESENTATION,1
2,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_2,05-14-2013,0,0,0,0,,0
3,cupertino_usd,2,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,41.0,cupertino_usd_05-14-2013_3,05-14-2013,0,1,0,0,2. APPROVAL OF MINUTES,1
4,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_4,05-14-2013,0,0,0,0,"Approval of minutes of the Regular Meetings of April 9, 2013 and April 30, 2013",0
5,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_5,05-14-2013,0,0,0,0,,0
6,cupertino_usd,3,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,41.0,cupertino_usd_05-14-2013_6,05-14-2013,0,1,0,0,3. COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
7,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_7,05-14-2013,0,0,0,0,,0
8,cupertino_usd,4,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,41.0,cupertino_usd_05-14-2013_8,05-14-2013,0,1,0,0,4. PUBLIC COMMENTS,1
9,cupertino_usd,T,0,0,Arial,13.097,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_9,05-14-2013,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The Board,0
10,cupertino_usd,p,0,0,Arial,13.097,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_10,05-14-2013,0,0,0,0,"president will only call on those who have filled out comment cards before the meeting, and each speaker",0
11,cupertino_usd,w,0,0,Arial,13.097,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_11,05-14-2013,0,0,0,0,will be allotted three (3) minutes.  The Board will not respond or take action on any non-agenda item,0
12,cupertino_usd,c,0,0,Arial,13.097,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_12,05-14-2013,0,0,0,0,"comments at this time, although the item may be agendized at a later date (Ed. Code 35145.5).  The",0
13,cupertino_usd,c,0,0,Arial,13.097,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_13,05-14-2013,0,0,0,0,comments shall be made from the podium.  In accordance with Government Code 54954.2 – No action or,0
14,cupertino_usd,d,0,0,Arial,13.097,0,0,1,0,0,0,0,59.0,cupertino_usd_05-14-2013_14,05-14-2013,0,0,0,0,discussion shall be undertaken on any item not appearing on the posted agenda.  The Board shall limit the,0
